Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|P19073|CDC42_YEAST	P19073	CDC42_YEAST	CDC42	191	11.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Cell division control protein 42 -	0.9961	0.9989	1	3	3	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0.0	1166392.0	1177658.9	1326438.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1166392.0	1177658.9	1326438.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1166392.0	1177658.9	1326438.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1166392.0	1177658.9	1326438.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1166392.0	1177658.9	1326438.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1166392.0	1177658.9	1326438.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q02792|XRN2_YEAST	Q02792	XRN2_YEAST	RAT1	1006	6.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	5'-3' exoribonuclease 2 -	0.9961	0.9960	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	490878.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	490878.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	490878.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q06151|DCPS_YEAST	Q06151	DCPS_YEAST	DCS1	350	5.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	m7GpppX diphosphatase -	0.9959	0.9989	1	7	7	7	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	778852.5	0.0	0.0	0.0	947123.0	882177.06	1303995.1	0.0	1143182.4	0.0	533031.6	903878.0	0.0	0.0	0.0	778852.5	0.0	0.0	0.0	947123.0	882177.06	1303995.1	0.0	1143182.4	0.0	533031.6	903878.0	0.0	0.0	0.0	778852.5	0.0	0.0	0.0	947123.0	882177.06	1303995.1	0.0	1143182.4	0.0	533031.6	903878.0	0.0	0.0	0.0	778852.5	0.0	0.0	0.0	947123.0	882177.06	1303995.1	0.0	1143182.4	0.0	533031.6	903878.0	0.0	0.0	0.0	778852.5	0.0	0.0	0.0	947123.0	882177.06	1303995.1	0.0	1143182.4	0.0	533031.6	903878.0	0.0	0.0	0.0	778852.5	0.0	0.0	0.0	947123.0	882177.06	1303995.1	0.0	1143182.4	0.0	533031.6	903878.0	0.0	0.0	0.0	
sp|Q05998|THI7_YEAST	Q05998	THI7_YEAST	THI7	598	2.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Thiamine transporter -	0.9958	0.9933	2	2	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	898135.2	0.0	0.0	0.0	0.0	990518.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	898135.2	0.0	0.0	0.0	0.0	990518.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q08579|THI72_YEAST
sp|Q07953|SDO1_YEAST	Q07953	SDO1_YEAST	SDO1	250	10.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ribosome maturation protein SDO1 -	0.9958	0.9984	1	8	8	8	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0.0	0.0	1142987.9	0.0	0.0	1077029.5	0.0	1004060.8	995353.3	402746.44	716385.44	524676.6	0.0	0.0	519610.12	0.0	0.0	1142987.9	0.0	0.0	1077029.5	0.0	1004060.8	995353.3	402746.44	716385.44	524676.6	0.0	0.0	519610.12	0.0	0.0	1142987.9	0.0	0.0	1077029.5	0.0	1004060.8	995353.3	402746.44	716385.44	524676.6	0.0	0.0	519610.12	0.0	0.0	1142987.9	0.0	0.0	1077029.5	0.0	1004060.8	995353.3	402746.44	716385.44	524676.6	0.0	0.0	519610.12	0.0	0.0	1142987.9	0.0	0.0	1077029.5	0.0	1004060.8	995353.3	402746.44	716385.44	524676.6	0.0	0.0	519610.12	0.0	0.0	1142987.9	0.0	0.0	1077029.5	0.0	1004060.8	995353.3	402746.44	716385.44	524676.6	0.0	0.0	519610.12	
sp|Q08651|ENV9_YEAST	Q08651	ENV9_YEAST	ENV9	330	5.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Probable oxidoreductase ENV9 -	0.9955	0.9990	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592702.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	592702.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	592702.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P48582|BRO1_YEAST	P48582	BRO1_YEAST	BRO1	844	9.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Vacuolar-sorting protein BRO1 -	0.9953	0.9968	1	2	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	385932.03	0.0	0.0	494506.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385932.03	0.0	0.0	494506.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385932.03	0.0	0.0	494506.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385932.03	0.0	0.0	494506.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385932.03	0.0	0.0	494506.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385932.03	0.0	0.0	494506.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P09211|GSTP1_HUMAN	P09211	GSTP1_HUMAN	GSTP1	210	8.60	Homo sapiens	1:Experimental evidence at protein level	Glutathione S-transferase P	0.9952	0.9990	1	9	9	9	0	0	0	0	0	0	0	0	0	1	0	1	2	2	3	0	0	0	0	0	0	0	0	0	1	0	1	2	2	3	0	0	0	0	0	0	0	0	0	1	0	1	2	2	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3712394.8	2913278.8	2490537.8	1.7196226E7	1.5842163E7	7945918.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3712394.8	2913278.8	2490537.8	1.7196226E7	1.5842163E7	7945918.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3712394.8	2913278.8	2490537.8	1.7196226E7	1.5842163E7	7945918.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3712394.8	2913278.8	2490537.8	1.7196226E7	1.5842163E7	7945918.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3712394.8	2913278.8	2490537.8	1.7196226E7	1.5842163E7	7945918.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3712394.8	2913278.8	2490537.8	1.7196226E7	1.5842163E7	7945918.5	
sp|P40580|BZRD_YEAST	P40580	BZRD_YEAST	IRC24	263	6.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Benzil reductase ((S)-benzoin forming) IRC24 -	0.9951	0.9972	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1085405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1085405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P25618|CWH43_YEAST	P25618	CWH43_YEAST	CWH43	953	2.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Protein CWH43 -	0.9948	0.9990	1	2	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	874380.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	937362.44	0.0	0.0	0.0	0.0	0.0	0.0	874380.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	937362.44	0.0	0.0	0.0	0.0	0.0	0.0	874380.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	937362.44	0.0	0.0	0.0	0.0	0.0	0.0	874380.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	937362.44	0.0	0.0	0.0	0.0	0.0	0.0	874380.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	937362.44	0.0	0.0	0.0	0.0	0.0	0.0	874380.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	937362.44	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P14065|GCY1_YEAST	P14065	GCY1_YEAST	GCY1	312	8.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glycerol 2-dehydrogenase (NADP(+)) -	0.9946	0.9990	1	10	10	10	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1060698.4	945590.75	859212.44	1094546.8	768553.2	797142.3	1249489.5	725782.9	771616.1	0.0	0.0	2432461.5	0.0	0.0	0.0	1060698.4	945590.75	859212.44	1094546.8	768553.2	797142.3	1249489.5	725782.9	771616.1	0.0	0.0	2432461.5	0.0	0.0	0.0	1060698.4	945590.75	859212.44	1094546.8	768553.2	797142.3	1249489.5	725782.9	771616.1	0.0	0.0	2432461.5	0.0	0.0	0.0	1060698.4	945590.75	859212.44	1094546.8	768553.2	797142.3	1249489.5	725782.9	771616.1	0.0	0.0	2432461.5	0.0	0.0	0.0	1060698.4	945590.75	859212.44	1094546.8	768553.2	797142.3	1249489.5	725782.9	771616.1	0.0	0.0	2432461.5	0.0	0.0	0.0	1060698.4	945590.75	859212.44	1094546.8	768553.2	797142.3	1249489.5	725782.9	771616.1	0.0	0.0	2432461.5	0.0	0.0	0.0	
sp|Q03088|SVL3_YEAST	Q03088	SVL3_YEAST	SVL3	825	4.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Styryl dye vacuolar localization protein 3 -	0.9945	0.9932	2	6	6	6	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1104416.4	0.0	838522.8	1677064.5	1007146.94	0.0	0.0	1083309.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1104416.4	0.0	838522.8	1677064.5	1007146.94	0.0	0.0	1083309.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1104416.4	0.0	838522.8	1677064.5	1007146.94	0.0	0.0	1083309.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1104416.4	0.0	838522.8	1677064.5	1007146.94	0.0	0.0	1083309.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1104416.4	0.0	838522.8	1677064.5	1007146.94	0.0	0.0	1083309.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1104416.4	0.0	838522.8	1677064.5	1007146.94	0.0	0.0	1083309.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q05029|BCH1_YEAST	Q05029	BCH1_YEAST	BCH1	724	5.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Protein BCH1 -	0.9945	0.9974	1	2	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	754338.06	0.0	0.0	475341.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	754338.06	0.0	0.0	475341.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	754338.06	0.0	0.0	475341.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	754338.06	0.0	0.0	475341.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	754338.06	0.0	0.0	475341.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	754338.06	0.0	0.0	475341.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q3E747|YL363_YEAST	Q3E747	YL363_YEAST	YLR363W-A	85	20.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Uncharacterized protein YLR363W-A -	0.9945	0.9990	1	9	9	9	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0.0	862700.75	1006704.0	1034191.25	1016369.5	480763.8	0.0	761402.56	993787.6	0.0	232772.97	265199.6	0.0	0.0	0.0	0.0	862700.75	1006704.0	1034191.25	1016369.5	480763.8	0.0	761402.56	993787.6	0.0	232772.97	265199.6	0.0	0.0	0.0	0.0	862700.75	1006704.0	1034191.25	1016369.5	480763.8	0.0	761402.56	993787.6	0.0	232772.97	265199.6	0.0	0.0	0.0	0.0	862700.75	1006704.0	1034191.25	1016369.5	480763.8	0.0	761402.56	993787.6	0.0	232772.97	265199.6	0.0	0.0	0.0	0.0	862700.75	1006704.0	1034191.25	1016369.5	480763.8	0.0	761402.56	993787.6	0.0	232772.97	265199.6	0.0	0.0	0.0	0.0	862700.75	1006704.0	1034191.25	1016369.5	480763.8	0.0	761402.56	993787.6	0.0	232772.97	265199.6	0.0	0.0	0.0	
sp|P43639|CSK2B_YEAST	P43639	CSK2B_YEAST	CKB1	278	9.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Casein kinase II subunit beta -	0.9944	0.9990	1	6	6	6	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0.0	1160591.0	0.0	1441935.0	1098811.2	1024561.0	0.0	796556.2	0.0	0.0	760623.8	0.0	0.0	0.0	0.0	0.0	1160591.0	0.0	1441935.0	1098811.2	1024561.0	0.0	796556.2	0.0	0.0	760623.8	0.0	0.0	0.0	0.0	0.0	1160591.0	0.0	1441935.0	1098811.2	1024561.0	0.0	796556.2	0.0	0.0	760623.8	0.0	0.0	0.0	0.0	0.0	1160591.0	0.0	1441935.0	1098811.2	1024561.0	0.0	796556.2	0.0	0.0	760623.8	0.0	0.0	0.0	0.0	0.0	1160591.0	0.0	1441935.0	1098811.2	1024561.0	0.0	796556.2	0.0	0.0	760623.8	0.0	0.0	0.0	0.0	0.0	1160591.0	0.0	1441935.0	1098811.2	1024561.0	0.0	796556.2	0.0	0.0	760623.8	0.0	0.0	0.0	0.0	
sp|P32353|ERG3_YEAST	P32353	ERG3_YEAST	ERG3	365	8.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Delta(7)-sterol 5(6)-desaturase -	0.9942	0.9968	1	2	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	893356.4	371091.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	893356.4	371091.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	893356.4	371091.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	893356.4	371091.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	893356.4	371091.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	893356.4	371091.47	0.0	0.0	0.0	0.0	
sp|P53072|TAN1_YEAST	P53072	TAN1_YEAST	TAN1	289	11.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	tRNA acetyltransferase TAN1 -	0.9942	0.9989	1	5	5	5	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0.0	1148559.5	1215793.1	0.0	1082658.9	1351544.0	0.0	0.0	2541736.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1148559.5	1215793.1	0.0	1082658.9	1351544.0	0.0	0.0	2541736.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1148559.5	1215793.1	0.0	1082658.9	1351544.0	0.0	0.0	2541736.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1148559.5	1215793.1	0.0	1082658.9	1351544.0	0.0	0.0	2541736.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1148559.5	1215793.1	0.0	1082658.9	1351544.0	0.0	0.0	2541736.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1148559.5	1215793.1	0.0	1082658.9	1351544.0	0.0	0.0	2541736.8	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q06451|TPO3_YEAST	Q06451	TPO3_YEAST	TPO3	622	3.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Polyamine transporter 3 -	0.9942	0.9989	1	2	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	777135.8	0.0	0.0	0.0	825541.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	777135.8	0.0	0.0	0.0	825541.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	777135.8	0.0	0.0	0.0	825541.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	777135.8	0.0	0.0	0.0	825541.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	777135.8	0.0	0.0	0.0	825541.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	777135.8	0.0	0.0	0.0	825541.2	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P32899|IMP3_YEAST	P32899	IMP3_YEAST	IMP3	183	16.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	U3 small nucleolar ribonucleoprotein protein IMP3 -	0.9941	0.9956	2	3	3	3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	949922.2	0.0	0.0	0.0	0.0	405103.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949922.2	0.0	0.0	0.0	0.0	405103.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949922.2	0.0	0.0	0.0	0.0	405103.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949922.2	0.0	0.0	0.0	0.0	405103.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949922.2	0.0	0.0	0.0	0.0	405103.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949922.2	0.0	0.0	0.0	0.0	405103.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
