Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|Q08745|RS10A_YEAST	Q08745	RS10A_YEAST	RPS10A	105	47.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	40S ribosomal protein S10-A -	0.9998	0.9984	4	22	2	22	1	1	1	2	2	1	3	1	1	0	1	1	2	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	2	2	1	3	1	1	0	1	1	2	2	3	2.4514576E7	2.4590494E7	2.5453664E7	2.1726546E7	2.3041028E7	2.5411188E7	2.4923314E7	2.273941E7	2.5147164E7	2.4376812E7	2.4190822E7	2.5300088E7	3.4990356E7	3.9907848E7	3.2979964E7	3757114.2	3473899.2	3660819.8	3523504.8	3535929.8	3412841.8	3814965.2	3541769.2	3458419.2	3657865.0	4020992.8	3216598.0	3107256.8	4798687.0	2997322.2	2.4514576E7	2.4590494E7	2.5453664E7	2.1726546E7	2.3041028E7	2.5411188E7	2.4923314E7	2.273941E7	2.5147164E7	2.4376812E7	2.4190822E7	2.5300088E7	3.4990356E7	3.9907848E7	3.2979964E7	2.0993498E7	2.0270906E7	2.0381394E7	1.8153874E7	1.9655156E7	1.9569304E7	2.1512938E7	1.8911692E7	1.985399E7	2.0007252E7	2.0730936E7	1.933764E7	2.0525788E7	2.454217E7	1.7030934E7	3757114.2	3473899.2	3660819.8	3523504.8	3535929.8	3412841.8	3814965.2	3541769.2	3458419.2	3657865.0	4020992.8	3216598.0	3107256.8	4798687.0	2997322.2	2.0993498E7	2.0270906E7	2.0381394E7	1.8153874E7	1.9655156E7	1.9569304E7	2.1512938E7	1.8911692E7	1.985399E7	2.0007252E7	2.0730936E7	1.933764E7	2.0525788E7	2.454217E7	1.7030934E7	
sp|P05737|RL7A_YEAST	P05737	RL7A_YEAST	RPL7A	244	55.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	60S ribosomal protein L7-A -	0.9997	0.9985	13	1	1	119	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	4	9	6	7	7	8	7	8	11	8	11	9	6	10	3.214204E7	2.5707318E7	2.9534576E7	3.2585574E7	2.5404622E7	2.9047712E7	3.1571218E7	2.4824412E7	2.7854948E7	3.0181752E7	2.3868386E7	2.9704524E7	2.886469E7	1.9204936E7	2.6492504E7	3.214204E7	2.5707318E7	2.9534576E7	3.2585574E7	2.5404622E7	2.9047712E7	3.1571218E7	2.4824412E7	2.7854948E7	3.0181752E7	2.3868386E7	2.9704524E7	2.886469E7	1.9204936E7	2.6492504E7	9.2437536E7	8.8581608E7	9.8571664E7	9.245508E7	9.1377544E7	9.7085152E7	8.746156E7	8.556788E7	9.2419808E7	8.6894216E7	8.388588E7	8.9506112E7	8.7981584E7	7.2138104E7	8.3249456E7	3.214204E7	2.5707318E7	2.9534576E7	3.2585574E7	2.5404622E7	2.9047712E7	3.1571218E7	2.4824412E7	2.7854948E7	3.0181752E7	2.3868386E7	2.9704524E7	2.886469E7	1.9204936E7	2.6492504E7	3.214204E7	2.5707318E7	2.9534576E7	3.2585574E7	2.5404622E7	2.9047712E7	3.1571218E7	2.4824412E7	2.7854948E7	3.0181752E7	2.3868386E7	2.9704524E7	2.886469E7	1.9204936E7	2.6492504E7	3.3768596E7	3.14752E7	3.2034302E7	3.645666E7	3.0743454E7	3.2934586E7	3.408808E7	3.178062E7	3.343789E7	3.5619564E7	3.259361E7	3.5478488E7	3.6677112E7	2.6887628E7	3.4486796E7	
sp|P25039|EFGM_YEAST	P25039	EFGM_YEAST	MEF1	761	14.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Elongation factor G, mitochondrial -	0.9997	0.9951	1	3	3	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	296559.0	560387.75	569728.94	278876.3	677936.44	663076.94	459668.75	567771.8	485276.4	412036.4	507497.16	467975.56	0.0	356330.7	226752.2	296559.0	560387.75	569728.94	278876.3	677936.44	663076.94	459668.75	567771.8	485276.4	412036.4	507497.16	467975.56	0.0	356330.7	226752.2	296559.0	560387.75	569728.94	278876.3	677936.44	663076.94	459668.75	567771.8	485276.4	412036.4	507497.16	467975.56	0.0	356330.7	226752.2	296559.0	560387.75	569728.94	278876.3	677936.44	663076.94	459668.75	567771.8	485276.4	412036.4	507497.16	467975.56	0.0	356330.7	226752.2	296559.0	560387.75	569728.94	278876.3	677936.44	663076.94	459668.75	567771.8	485276.4	412036.4	507497.16	467975.56	0.0	356330.7	226752.2	296559.0	560387.75	569728.94	278876.3	677936.44	663076.94	459668.75	567771.8	485276.4	412036.4	507497.16	467975.56	0.0	356330.7	226752.2	
sp|P32463|ACPM_YEAST	P32463	ACPM_YEAST	ACP1	125	27.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Acyl carrier protein, mitochondrial -	0.9997	0.9990	2	14	14	14	1	1	1	1	1	1	0	1	1	0	1	1	1	2	1	1	1	1	1	1	1	0	1	1	0	1	1	1	2	1	1	1	1	1	1	1	0	1	1	0	1	1	1	2	1	877446.4	2906234.8	2233141.0	613544.6	1193105.0	1966092.9	1356205.9	3514767.0	2733394.8	2936445.8	3455533.2	2618895.5	3093601.5	3633778.2	3771016.0	877446.4	2906234.8	2233141.0	613544.6	1193105.0	1966092.9	1356205.9	3514767.0	2733394.8	2936445.8	3455533.2	2618895.5	3093601.5	3633778.2	3771016.0	877446.4	2906234.8	2233141.0	613544.6	1193105.0	1966092.9	1356205.9	3514767.0	2733394.8	2936445.8	3455533.2	2618895.5	3093601.5	3633778.2	3771016.0	847495.9	2040145.6	2156915.8	592602.06	1152379.9	1898982.9	3464220.0	2448832.0	2640094.0	2039517.0	2395058.8	2529503.0	2158495.0	2375204.8	2645775.8	847495.9	2040145.6	2156915.8	592602.06	1152379.9	1898982.9	3464220.0	2448832.0	2640094.0	2039517.0	2395058.8	2529503.0	2158495.0	2375204.8	2645775.8	847495.9	2040145.6	2156915.8	592602.06	1152379.9	1898982.9	3464220.0	2448832.0	2640094.0	2039517.0	2395058.8	2529503.0	2158495.0	2375204.8	2645775.8	
sp|P32485|HOG1_YEAST	P32485	HOG1_YEAST	HOG1	435	10.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Mitogen-activated protein kinase HOG1 -	0.9997	0.9952	2	6	5	6	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1047621.9	806107.1	758696.6	1210544.8	1394059.8	1504071.4	1153227.9	1467128.5	757467.94	1329416.8	878681.2	1158609.9	612668.25	0.0	1223638.6	600287.1	806107.1	758696.6	599574.44	885928.0	877253.0	629914.94	944510.25	757467.94	601305.94	878681.2	519027.1	612668.25	0.0	723824.44	1047621.9	806107.1	758696.6	1210544.8	1394059.8	1504071.4	1153227.9	1467128.5	757467.94	1329416.8	878681.2	1158609.9	612668.25	0.0	1223638.6	602559.4	830597.3	781746.44	665524.2	817518.44	868756.3	654778.9	861572.8	780480.44	705511.3	905376.25	612411.6	631281.6	0.0	708983.8	600287.1	806107.1	758696.6	599574.44	885928.0	877253.0	629914.94	944510.25	757467.94	601305.94	878681.2	519027.1	612668.25	0.0	723824.44	602559.4	830597.3	781746.44	665524.2	817518.44	868756.3	654778.9	861572.8	780480.44	705511.3	905376.25	612411.6	631281.6	0.0	708983.8	
sp|P43609|RSC8_YEAST	P43609	RSC8_YEAST	RSC8	557	14.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Chromatin structure-remodeling complex protein RSC8 -	0.9997	0.9986	2	11	11	11	0	0	1	1	1	1	0	1	1	0	1	1	0	2	1	0	0	1	1	1	1	0	1	1	0	1	1	0	2	1	0	0	1	1	1	1	0	1	1	0	1	1	0	2	1	255513.25	395253.03	458173.38	454094.2	359999.12	422623.3	311066.78	318775.75	469421.62	316465.56	555730.5	428259.25	274579.3	734054.2	558923.94	255513.25	395253.03	458173.38	454094.2	359999.12	422623.3	311066.78	318775.75	469421.62	316465.56	555730.5	428259.25	274579.3	734054.2	558923.94	255513.25	395253.03	458173.38	454094.2	359999.12	422623.3	311066.78	318775.75	469421.62	316465.56	555730.5	428259.25	274579.3	734054.2	558923.94	262344.06	405819.62	319555.9	466233.8	369623.25	275764.34	179917.4	234114.56	349523.34	240561.56	420363.4	349228.3	281919.84	557371.9	414761.9	262344.06	405819.62	319555.9	466233.8	369623.25	275764.34	179917.4	234114.56	349523.34	240561.56	420363.4	349228.3	281919.84	557371.9	414761.9	262344.06	405819.62	319555.9	466233.8	369623.25	275764.34	179917.4	234114.56	349523.34	240561.56	420363.4	349228.3	281919.84	557371.9	414761.9	
sp|Q07938|MTAP_YEAST	Q07938	MTAP_YEAST	MEU1	337	19.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	S-methyl-5'-thioadenosine phosphorylase -	0.9997	0.9983	2	13	13	13	1	1	0	1	1	0	1	0	1	1	1	1	1	1	2	1	1	0	1	1	0	1	0	1	1	1	1	1	1	2	1	1	0	1	1	0	1	0	1	1	1	1	1	1	2	526173.1	698065.75	610598.6	502918.4	610509.4	601764.56	551729.94	811149.2	635966.94	612690.9	752955.6	657841.5	579091.75	838374.25	658657.94	526173.1	698065.75	610598.6	502918.4	610509.4	601764.56	551729.94	811149.2	635966.94	612690.9	752955.6	657841.5	579091.75	838374.25	658657.94	526173.1	698065.75	610598.6	502918.4	610509.4	601764.56	551729.94	811149.2	635966.94	612690.9	752955.6	657841.5	579091.75	838374.25	658657.94	526231.6	698143.4	610666.5	502974.34	610577.25	601831.5	551791.3	811239.4	636037.7	612759.0	753039.4	657914.7	530014.2	887676.44	679904.7	526231.6	698143.4	610666.5	502974.34	610577.25	601831.5	551791.3	811239.4	636037.7	612759.0	753039.4	657914.7	530014.2	887676.44	679904.7	526231.6	698143.4	610666.5	502974.34	610577.25	601831.5	551791.3	811239.4	636037.7	612759.0	753039.4	657914.7	530014.2	887676.44	679904.7	
sp|Q12009|TRMB_YEAST	Q12009	TRMB_YEAST	TRM8	286	19.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	tRNA (guanine-N(7)-)-methyltransferase -	0.9997	0.9990	2	14	14	14	1	0	1	2	1	1	1	0	1	1	1	1	1	1	1	1	0	1	2	1	1	1	0	1	1	1	1	1	1	1	1	0	1	2	1	1	1	0	1	1	1	1	1	1	1	592506.0	650974.3	832435.5	994420.0	679333.0	448740.03	628926.6	563756.75	502839.6	505270.9	821560.56	676402.44	571764.06	582065.9	827775.1	592506.0	650974.3	832435.5	994420.0	679333.0	448740.03	628926.6	563756.75	502839.6	505270.9	821560.56	676402.44	571764.06	582065.9	827775.1	592506.0	650974.3	832435.5	994420.0	679333.0	448740.03	628926.6	563756.75	502839.6	505270.9	821560.56	676402.44	571764.06	582065.9	827775.1	618811.2	650974.3	719594.94	981242.44	679333.0	448740.03	628926.6	563756.75	502839.6	505270.9	821560.56	676402.44	650286.06	582065.9	816987.44	618811.2	650974.3	719594.94	981242.44	679333.0	448740.03	628926.6	563756.75	502839.6	505270.9	821560.56	676402.44	650286.06	582065.9	816987.44	618811.2	650974.3	719594.94	981242.44	679333.0	448740.03	628926.6	563756.75	502839.6	505270.9	821560.56	676402.44	650286.06	582065.9	816987.44	
sp|P06100|NOT2_YEAST	P06100	NOT2_YEAST	CDC36	191	11.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	General negative regulator of transcription subunit 2 -	0.9996	0.9980	2	6	6	6	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	265390.78	284261.9	289794.88	134813.0	259110.75	218207.12	235817.19	352927.5	343866.3	195388.33	249769.77	222420.73	200072.58	274651.47	195424.22	265390.78	284261.9	289794.88	134813.0	259110.75	218207.12	235817.19	352927.5	343866.3	195388.33	249769.77	222420.73	200072.58	274651.47	195424.22	265390.78	284261.9	289794.88	134813.0	259110.75	218207.12	235817.19	352927.5	343866.3	195388.33	249769.77	222420.73	200072.58	274651.47	195424.22	294189.84	315108.78	321242.2	151892.73	287228.34	241886.03	257227.02	391225.7	381181.22	216591.03	276873.72	246556.88	221783.6	304455.47	216630.81	294189.84	315108.78	321242.2	151892.73	287228.34	241886.03	257227.02	391225.7	381181.22	216591.03	276873.72	246556.88	221783.6	304455.47	216630.81	294189.84	315108.78	321242.2	151892.73	287228.34	241886.03	257227.02	391225.7	381181.22	216591.03	276873.72	246556.88	221783.6	304455.47	216630.81	
sp|P31787|ACBP_YEAST	P31787	ACBP_YEAST	ACB1	87	29.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Acyl-CoA-binding protein -	0.9996	0.9988	2	6	6	6	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	7147452.0	6518854.0	9025360.0	8410697.0	8083576.5	8978780.0	7399374.5	7091869.0	8277179.0	327953.06	8866312.0	8455788.0	320483.4	5977406.0	6207419.5	7147452.0	6518854.0	9025360.0	8410697.0	8083576.5	8978780.0	7399374.5	7091869.0	8277179.0	327953.06	8866312.0	8455788.0	320483.4	5977406.0	6207419.5	7147452.0	6518854.0	9025360.0	8410697.0	8083576.5	8978780.0	7399374.5	7091869.0	8277179.0	327953.06	8866312.0	8455788.0	320483.4	5977406.0	6207419.5	3904869.8	4621274.5	5883466.5	5652580.5	5491639.0	6196884.0	5235884.5	4919456.0	5429920.5	3547355.2	5247056.5	5745177.5	3466558.5	3831006.8	3553441.2	3904869.8	4621274.5	5883466.5	5652580.5	5491639.0	6196884.0	5235884.5	4919456.0	5429920.5	3547355.2	5247056.5	5745177.5	3466558.5	3831006.8	3553441.2	3904869.8	4621274.5	5883466.5	5652580.5	5491639.0	6196884.0	5235884.5	4919456.0	5429920.5	3547355.2	5247056.5	5745177.5	3466558.5	3831006.8	3553441.2	
sp|P32472|FKBP2_YEAST	P32472	FKBP2_YEAST	FPR2	135	19.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase FPR2 -	0.9996	0.9989	2	6	6	6	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	306394.03	483151.56	475853.94	285578.8	440099.44	335945.34	298616.03	592798.4	359558.94	0.0	331335.25	228293.11	0.0	0.0	349829.84	306394.03	483151.56	475853.94	285578.8	440099.44	335945.34	298616.03	592798.4	359558.94	0.0	331335.25	228293.11	0.0	0.0	349829.84	306394.03	483151.56	475853.94	285578.8	440099.44	335945.34	298616.03	592798.4	359558.94	0.0	331335.25	228293.11	0.0	0.0	349829.84	325937.72	513969.94	506206.8	303794.78	468171.7	357374.0	317663.6	630610.7	382493.8	0.0	352469.84	242871.56	0.0	0.0	372144.12	325937.72	513969.94	506206.8	303794.78	468171.7	357374.0	317663.6	630610.7	382493.8	0.0	352469.84	242871.56	0.0	0.0	372144.12	325937.72	513969.94	506206.8	303794.78	468171.7	357374.0	317663.6	630610.7	382493.8	0.0	352469.84	242871.56	0.0	0.0	372144.12	
sp|P32478|HS150_YEAST	P32478	HS150_YEAST	HSP150	413	6.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Cell wall mannoprotein HSP150 -	0.9996	0.9990	3	27	14	27	2	2	2	2	2	2	1	2	2	0	2	2	2	2	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	2	2	2	2	2	1	2	2	0	2	2	2	2	2	3.0568662E7	1.5878022E7	2.4815552E7	3.0710806E7	1.738749E7	2.2220082E7	3.0370642E7	1.9696192E7	2.3012358E7	3.1281872E7	2.2699708E7	3.3120364E7	3.086332E7	1.5011086E7	3.0460456E7	6187634.5	5254362.5	8421981.0	6299592.0	7479901.0	8106768.5	6483131.5	8740041.0	7842614.5	6713662.5	8527616.0	7861391.5	6968266.0	7250661.5	7605397.5	3.0568662E7	1.5878022E7	2.4815552E7	3.0710806E7	1.738749E7	2.2220082E7	3.0370642E7	1.9696192E7	2.3012358E7	3.1281872E7	2.2699708E7	3.3120364E7	3.086332E7	1.5011086E7	3.0460456E7	1.5362491E7	1.0302354E7	1.2473967E7	1.5447486E7	1.1870328E7	1.4749413E7	1.5298803E7	1.3493215E7	1.5040353E7	1.5768938E7	1.1062015E7	1.7064428E7	1.5573844E7	1.0343274E7	1.5524504E7	6187634.5	5254362.5	8421981.0	6299592.0	7479901.0	8106768.5	6483131.5	8740041.0	7842614.5	6713662.5	8527616.0	7861391.5	6968266.0	7250661.5	7605397.5	1.5362491E7	1.0302354E7	1.2473967E7	1.5447486E7	1.1870328E7	1.4749413E7	1.5298803E7	1.3493215E7	1.5040353E7	1.5768938E7	1.1062015E7	1.7064428E7	1.5573844E7	1.0343274E7	1.5524504E7	
sp|P32790|SLA1_YEAST	P32790	SLA1_YEAST	SLA1	1244	12.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Actin cytoskeleton-regulatory complex protein SLA1 -	0.9996	0.9975	1	7	7	7	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	436104.44	650937.44	503830.5	475143.84	651981.8	623484.75	444335.44	645760.44	621249.3	437782.8	604367.6	481684.1	371490.0	597290.25	375526.44	436104.44	650937.44	503830.5	475143.84	651981.8	623484.75	444335.44	645760.44	621249.3	437782.8	604367.6	481684.1	371490.0	597290.25	375526.44	436104.44	650937.44	503830.5	475143.84	651981.8	623484.75	444335.44	645760.44	621249.3	437782.8	604367.6	481684.1	371490.0	597290.25	375526.44	436104.44	650937.44	503830.5	475143.84	651981.8	623484.75	444335.44	645760.44	621249.3	437782.8	604367.6	481684.1	371490.0	597290.25	375526.44	436104.44	650937.44	503830.5	475143.84	651981.8	623484.75	444335.44	645760.44	621249.3	437782.8	604367.6	481684.1	371490.0	597290.25	375526.44	436104.44	650937.44	503830.5	475143.84	651981.8	623484.75	444335.44	645760.44	621249.3	437782.8	604367.6	481684.1	371490.0	597290.25	375526.44	
sp|P40055|UTP7_YEAST	P40055	UTP7_YEAST	UTP7	554	6.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	U3 small nucleolar RNA-associated protein 7 -	0.9996	0.9988	2	2	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	262307.28	0.0	0.0	262147.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262307.28	0.0	0.0	262147.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262307.28	0.0	0.0	262147.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262307.28	0.0	0.0	262147.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262307.28	0.0	0.0	262147.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262307.28	0.0	0.0	262147.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P47077|NOP9_YEAST	P47077	NOP9_YEAST	NOP9	666	6.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Nucleolar protein 9 -	0.9996	0.9979	2	3	3	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	595716.94	365194.62	481931.6	626222.1	362982.94	502193.66	530404.06	0.0	0.0	540364.44	484524.5	375930.88	0.0	0.0	371763.25	595716.94	365194.62	481931.6	626222.1	362982.94	502193.66	530404.06	0.0	0.0	540364.44	484524.5	375930.88	0.0	0.0	371763.25	595716.94	365194.62	481931.6	626222.1	362982.94	502193.66	530404.06	0.0	0.0	540364.44	484524.5	375930.88	0.0	0.0	371763.25	683861.4	419230.16	553239.94	718880.25	416691.22	576500.06	608884.56	0.0	0.0	620318.75	556216.5	431554.97	254303.22	0.0	426829.6	683861.4	419230.16	553239.94	718880.25	416691.22	576500.06	608884.56	0.0	0.0	620318.75	556216.5	431554.97	254303.22	0.0	426829.6	683861.4	419230.16	553239.94	718880.25	416691.22	576500.06	608884.56	0.0	0.0	620318.75	556216.5	431554.97	254303.22	0.0	426829.6	
sp|P48234|NOL10_YEAST	P48234	NOL10_YEAST	ENP2	707	8.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ribosome biogenesis protein ENP2 -	0.9996	0.9990	2	11	11	11	2	1	1	1	1	1	1	1	0	1	0	1	0	0	0	2	1	1	1	1	1	1	1	0	1	0	1	0	0	0	2	1	1	1	1	1	1	1	0	1	0	1	0	0	0	412627.5	516142.38	510629.6	350862.6	532392.6	580734.8	333901.2	715075.25	523862.47	374784.16	543426.1	468760.56	389621.66	582840.2	393797.56	412627.5	516142.38	510629.6	350862.6	532392.6	580734.8	333901.2	715075.25	523862.47	374784.16	543426.1	468760.56	389621.66	582840.2	393797.56	412627.5	516142.38	510629.6	350862.6	532392.6	580734.8	333901.2	715075.25	523862.47	374784.16	543426.1	468760.56	389621.66	582840.2	393797.56	412627.5	516142.38	510629.6	350862.6	532392.6	580734.8	333901.2	715075.25	523862.47	374784.16	543426.1	468760.56	389621.66	582840.2	393797.56	412627.5	516142.38	510629.6	350862.6	532392.6	580734.8	333901.2	715075.25	523862.47	374784.16	543426.1	468760.56	389621.66	582840.2	393797.56	412627.5	516142.38	510629.6	350862.6	532392.6	580734.8	333901.2	715075.25	523862.47	374784.16	543426.1	468760.56	389621.66	582840.2	393797.56	
sp|P53836|CA120_YEAST	P53836	CA120_YEAST	CAF120	1060	12.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	CCR4-NOT transcriptional complex subunit CAF120 -	0.9996	0.9982	1	2	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2435555.8	0.0	0.0	2037524.0	0.0	0.0	2485086.5	1632466.8	0.0	0.0	0.0	0.0	2630632.5	0.0	0.0	2435555.8	0.0	0.0	2037524.0	0.0	0.0	2485086.5	1632466.8	0.0	0.0	0.0	0.0	2630632.5	0.0	0.0	2435555.8	0.0	0.0	2037524.0	0.0	0.0	2485086.5	1632466.8	0.0	0.0	0.0	0.0	2630632.5	0.0	0.0	2435555.8	0.0	0.0	2037524.0	0.0	0.0	2485086.5	1632466.8	0.0	0.0	0.0	0.0	2630632.5	0.0	0.0	2435555.8	0.0	0.0	2037524.0	0.0	0.0	2485086.5	1632466.8	0.0	0.0	0.0	0.0	2630632.5	0.0	0.0	2435555.8	0.0	0.0	2037524.0	0.0	0.0	2485086.5	1632466.8	0.0	0.0	0.0	0.0	2630632.5	0.0	0.0	
